TOP.642750e1.000b6502	START
TOP.648f4554.000358be	user_options->workload_profile	1
TOP.648f4554.000358be	user_options->brain_client	0
TOP.648f4554.000358be	user_options->brain_client_features	2
TOP.648f4554.000358be	user_options->brain_server	0
TOP.648f4554.000358be	user_options->brain_server_timer	300
TOP.648f4554.000358be	user_options->brain_port	6863
TOP.648f4554.000358be	user_options->brain_session	0
TOP.648f4554.000358be	hashes->hashfile	hand.hc22000
TOP.648f4554.000358be	hashes->hashlist_mode	5
TOP.648f4554.000358be	hashes->hashlist_format	0
TOP.648f4554.000358be	hashes->hashes_cnt	0
TOP.648f4554.000358be	hashes->digests_cnt	3
TOP.648f4554.000358be	hashes->digests_done_pot	0
TOP.648f4554.000358be	hashes->digests_done_zero	0
TOP.648f4554.000358be	hashes->digests_done	0
TOP.648f4554.000358be	hashes->salts_cnt	3
TOP.648f4554.000358be	hashes->salts_done	0
TOP.648f4554.000358be	SUB.648f4554.000b4bf1	START
TOP.648f4554.000358be	SUB.648f4554.000b4bf1	mask_ctx->mask	?1?2?2?2?2?2?2?3
TOP.648f4583.000acf61	START
TOP.648f4583.000acf61	folder_config->cwd	C:\Users\User0\Desktop\Hashcat-Cluster\hashcat
TOP.648f4583.000acf61	folder_config->install_dir	.
TOP.648f4583.000acf61	folder_config->profile_dir	.
TOP.648f4583.000acf61	folder_config->session_dir	.
TOP.648f4583.000acf61	folder_config->shared_dir	.
TOP.648f4583.000acf61	user_options->custom_charset_1	?l?d?u
TOP.648f4583.000acf61	user_options->custom_charset_2	?l?d
TOP.648f4583.000acf61	user_options->custom_charset_3	?l?d*!$@_
TOP.648f4583.000acf61	user_options->encoding_from	utf-8
TOP.648f4583.000acf61	user_options->encoding_to	utf-8
TOP.648f4583.000acf61	user_options->rule_buf_l	:
TOP.648f4583.000acf61	user_options->rule_buf_r	:
TOP.648f4583.000acf61	user_options->session	hashcat
TOP.648f4583.000acf61	user_options->separator	:
TOP.648f4583.000acf61	user_options->limit	0
TOP.648f4583.000acf61	user_options->skip	0
TOP.648f4583.000acf61	user_options->attack_mode	3
TOP.648f4583.000acf61	user_options->benchmark	0
TOP.648f4583.000acf61	user_options->benchmark_all	0
TOP.648f4583.000acf61	user_options->bitmap_max	18
TOP.648f4583.000acf61	user_options->bitmap_min	16
TOP.648f4583.000acf61	user_options->debug_mode	0
TOP.648f4583.000acf61	user_options->hash_info	0
TOP.648f4583.000acf61	user_options->force	0
TOP.648f4583.000acf61	user_options->hwmon_disable	0
TOP.648f4583.000acf61	user_options->hwmon_temp_abort	90
TOP.648f4583.000acf61	user_options->hash_mode	22000
TOP.648f4583.000acf61	user_options->hex_charset	0
TOP.648f4583.000acf61	user_options->hex_salt	0
TOP.648f4583.000acf61	user_options->hex_wordlist	0
TOP.648f4583.000acf61	user_options->hook_threads	16
TOP.648f4583.000acf61	user_options->identify	0
TOP.648f4583.000acf61	user_options->increment	1
TOP.648f4583.000acf61	user_options->increment_max	256
TOP.648f4583.000acf61	user_options->increment_min	1
TOP.648f4583.000acf61	user_options->keep_guessing	0
TOP.648f4583.000acf61	user_options->kernel_accel	0
TOP.648f4583.000acf61	user_options->kernel_loops	0
TOP.648f4583.000acf61	user_options->kernel_threads	0
TOP.648f4583.000acf61	user_options->keyspace	0
TOP.648f4583.000acf61	user_options->left	0
TOP.648f4583.000acf61	user_options->logfile_disable	0
TOP.648f4583.000acf61	user_options->loopback	0
TOP.648f4583.000acf61	user_options->machine_readable	0
TOP.648f4583.000acf61	user_options->markov_classic	0
TOP.648f4583.000acf61	user_options->markov_disable	0
TOP.648f4583.000acf61	user_options->markov_inverse	0
TOP.648f4583.000acf61	user_options->markov_threshold	256
TOP.648f4583.000acf61	user_options->multiply_accel_disable	0
TOP.648f4583.000acf61	user_options->backend_info	0
TOP.648f4583.000acf61	user_options->backend_vector_width	0
TOP.648f4583.000acf61	user_options->optimized_kernel_enable	0
TOP.648f4583.000acf61	user_options->outfile_autohex	1
TOP.648f4583.000acf61	user_options->outfile_check_timer	5
TOP.648f4583.000acf61	user_options->outfile_format	3
TOP.648f4583.000acf61	user_options->wordlist_autohex_disable	0
TOP.648f4583.000acf61	user_options->potfile_disable	0
TOP.648f4583.000acf61	user_options->progress_only	0
TOP.648f4583.000acf61	user_options->quiet	0
TOP.648f4583.000acf61	user_options->remove	0
TOP.648f4583.000acf61	user_options->remove_timer	60
TOP.648f4583.000acf61	user_options->restore	0
TOP.648f4583.000acf61	user_options->restore_disable	0
TOP.648f4583.000acf61	user_options->restore_timer	1
TOP.648f4583.000acf61	user_options->rp_files_cnt	0
TOP.648f4583.000acf61	user_options->rp_gen	0
TOP.648f4583.000acf61	user_options->rp_gen_func_max	4
TOP.648f4583.000acf61	user_options->rp_gen_func_min	1
TOP.648f4583.000acf61	user_options->rp_gen_seed	0
TOP.648f4583.000acf61	user_options->runtime	0
TOP.648f4583.000acf61	user_options->scrypt_tmto	0
TOP.648f4583.000acf61	user_options->segment_size	33554432
TOP.648f4583.000acf61	user_options->self_test_disable	0
TOP.648f4583.000acf61	user_options->slow_candidates	0
TOP.648f4583.000acf61	user_options->show	0
TOP.648f4583.000acf61	user_options->speed_only	0
TOP.648f4583.000acf61	user_options->spin_damp	0
TOP.648f4583.000acf61	user_options->status	0
TOP.648f4583.000acf61	user_options->status_json	1
TOP.648f4583.000acf61	user_options->status_timer	10
TOP.648f4583.000acf61	user_options->stdout_flag	0
TOP.648f4583.000acf61	user_options->usage	0
TOP.648f4583.000acf61	user_options->username	0
TOP.648f4583.000acf61	user_options->veracrypt_pim_start	485
TOP.648f4583.000acf61	user_options->veracrypt_pim_stop	485
TOP.648f4583.000acf61	user_options->version	0
TOP.648f4583.000acf61	user_options->workload_profile	1
TOP.648f4583.000acf61	user_options->brain_client	0
TOP.648f4583.000acf61	user_options->brain_client_features	2
TOP.648f4583.000acf61	user_options->brain_server	0
TOP.648f4583.000acf61	user_options->brain_server_timer	300
TOP.648f4583.000acf61	user_options->brain_port	6863
TOP.648f4583.000acf61	user_options->brain_session	0
TOP.648f4583.000acf61	hashes->hashfile	hand.hc22000
TOP.648f4583.000acf61	hashes->hashlist_mode	5
TOP.648f4583.000acf61	hashes->hashlist_format	0
TOP.648f4583.000acf61	hashes->hashes_cnt	0
TOP.648f4583.000acf61	hashes->digests_cnt	3
TOP.648f4583.000acf61	hashes->digests_done_pot	0
TOP.648f4583.000acf61	hashes->digests_done_zero	0
TOP.648f4583.000acf61	hashes->digests_done	0
TOP.648f4583.000acf61	hashes->salts_cnt	3
TOP.648f4583.000acf61	hashes->salts_done	0
TOP.648f4583.000acf61	SUB.648f4584.0003a80d	START
TOP.648f4583.000acf61	SUB.648f4584.0003a80d	mask_ctx->mask	?1?2?2?2?2?2?2?3
TOP.648f45ad.000648d7	START
TOP.648f45ad.000648d7	folder_config->cwd	C:\Users\User0\Desktop\Hashcat-Cluster\hashcat
TOP.648f45ad.000648d7	folder_config->install_dir	.
TOP.648f45ad.000648d7	folder_config->profile_dir	.
TOP.648f45ad.000648d7	folder_config->session_dir	.
TOP.648f45ad.000648d7	folder_config->shared_dir	.
TOP.648f45ad.000648d7	user_options->custom_charset_1	?l?d?u
TOP.648f45ad.000648d7	user_options->custom_charset_2	?l?d
TOP.648f45ad.000648d7	user_options->custom_charset_3	?l?d*!$@_
TOP.648f45ad.000648d7	user_options->encoding_from	utf-8
TOP.648f45ad.000648d7	user_options->encoding_to	utf-8
TOP.648f45ad.000648d7	user_options->rule_buf_l	:
TOP.648f45ad.000648d7	user_options->rule_buf_r	:
TOP.648f45ad.000648d7	user_options->session	hashcat
TOP.648f45ad.000648d7	user_options->separator	:
TOP.648f45ad.000648d7	user_options->limit	0
TOP.648f45ad.000648d7	user_options->skip	0
TOP.648f45ad.000648d7	user_options->attack_mode	3
TOP.648f45ad.000648d7	user_options->benchmark	0
TOP.648f45ad.000648d7	user_options->benchmark_all	0
TOP.648f45ad.000648d7	user_options->bitmap_max	18
TOP.648f45ad.000648d7	user_options->bitmap_min	16
TOP.648f45ad.000648d7	user_options->debug_mode	0
TOP.648f45ad.000648d7	user_options->hash_info	0
TOP.648f45ad.000648d7	user_options->force	0
TOP.648f45ad.000648d7	user_options->hwmon_disable	0
TOP.648f45ad.000648d7	user_options->hwmon_temp_abort	90
TOP.648f45ad.000648d7	user_options->hash_mode	22000
TOP.648f45ad.000648d7	user_options->hex_charset	0
TOP.648f45ad.000648d7	user_options->hex_salt	0
TOP.648f45ad.000648d7	user_options->hex_wordlist	0
TOP.648f45ad.000648d7	user_options->hook_threads	16
TOP.648f45ad.000648d7	user_options->identify	0
TOP.648f45ad.000648d7	user_options->increment	1
TOP.648f45ad.000648d7	user_options->increment_max	256
TOP.648f45ad.000648d7	user_options->increment_min	1
TOP.648f45ad.000648d7	user_options->keep_guessing	0
TOP.648f45ad.000648d7	user_options->kernel_accel	0
TOP.648f45ad.000648d7	user_options->kernel_loops	0
TOP.648f45ad.000648d7	user_options->kernel_threads	0
TOP.648f45ad.000648d7	user_options->keyspace	0
TOP.648f45ad.000648d7	user_options->left	0
TOP.648f45ad.000648d7	user_options->logfile_disable	0
TOP.648f45ad.000648d7	user_options->loopback	0
TOP.648f45ad.000648d7	user_options->machine_readable	0
TOP.648f45ad.000648d7	user_options->markov_classic	0
TOP.648f45ad.000648d7	user_options->markov_disable	0
TOP.648f45ad.000648d7	user_options->markov_inverse	0
TOP.648f45ad.000648d7	user_options->markov_threshold	256
TOP.648f45ad.000648d7	user_options->multiply_accel_disable	0
TOP.648f45ad.000648d7	user_options->backend_info	0
TOP.648f45ad.000648d7	user_options->backend_vector_width	0
TOP.648f45ad.000648d7	user_options->optimized_kernel_enable	0
TOP.648f45ad.000648d7	user_options->outfile_autohex	1
TOP.648f45ad.000648d7	user_options->outfile_check_timer	5
TOP.648f45ad.000648d7	user_options->outfile_format	3
TOP.648f45ad.000648d7	user_options->wordlist_autohex_disable	0
TOP.648f45ad.000648d7	user_options->potfile_disable	0
TOP.648f45ad.000648d7	user_options->progress_only	0
TOP.648f45ad.000648d7	user_options->quiet	0
TOP.648f45ad.000648d7	user_options->remove	0
TOP.648f45ad.000648d7	user_options->remove_timer	60
TOP.648f45ad.000648d7	user_options->restore	0
TOP.648f45ad.000648d7	user_options->restore_disable	0
TOP.648f45ad.000648d7	user_options->restore_timer	1
TOP.648f45ad.000648d7	user_options->rp_files_cnt	0
TOP.648f45ad.000648d7	user_options->rp_gen	0
TOP.648f45ad.000648d7	user_options->rp_gen_func_max	4
TOP.648f45ad.000648d7	user_options->rp_gen_func_min	1
TOP.648f45ad.000648d7	user_options->rp_gen_seed	0
TOP.648f45ad.000648d7	user_options->runtime	0
TOP.648f45ad.000648d7	user_options->scrypt_tmto	0
TOP.648f45ad.000648d7	user_options->segment_size	33554432
TOP.648f45ad.000648d7	user_options->self_test_disable	0
TOP.648f45ad.000648d7	user_options->slow_candidates	0
TOP.648f45ad.000648d7	user_options->show	0
TOP.648f45ad.000648d7	user_options->speed_only	0
TOP.648f45ad.000648d7	user_options->spin_damp	0
TOP.648f45ad.000648d7	user_options->status	0
TOP.648f45ad.000648d7	user_options->status_json	1
TOP.648f45ad.000648d7	user_options->status_timer	10
TOP.648f45ad.000648d7	user_options->stdout_flag	0
TOP.648f45ad.000648d7	user_options->usage	0
TOP.648f45ad.000648d7	user_options->username	0
TOP.648f45ad.000648d7	user_options->veracrypt_pim_start	485
TOP.648f45ad.000648d7	user_options->veracrypt_pim_stop	485
TOP.648f45ad.000648d7	user_options->version	0
TOP.648f45ad.000648d7	user_options->workload_profile	1
TOP.648f45ad.000648d7	user_options->brain_client	0
TOP.648f45ad.000648d7	user_options->brain_client_features	2
TOP.648f45ad.000648d7	user_options->brain_server	0
TOP.648f45ad.000648d7	user_options->brain_server_timer	300
TOP.648f45ad.000648d7	user_options->brain_port	6863
TOP.648f45ad.000648d7	user_options->brain_session	0
TOP.648f45ad.000648d7	hashes->hashfile	hand.hc22000
TOP.648f45ad.000648d7	hashes->hashlist_mode	5
TOP.648f45ad.000648d7	hashes->hashlist_format	0
TOP.648f45ad.000648d7	hashes->hashes_cnt	0
TOP.648f45ad.000648d7	hashes->digests_cnt	3
TOP.648f45ad.000648d7	hashes->digests_done_pot	0
TOP.648f45ad.000648d7	hashes->digests_done_zero	0
TOP.648f45ad.000648d7	hashes->digests_done	0
TOP.648f45ad.000648d7	hashes->salts_cnt	3
TOP.648f45ad.000648d7	hashes->salts_done	0
TOP.648f45ad.000648d7	SUB.648f45ad.000e4fca	START
TOP.648f45ad.000648d7	SUB.648f45ad.000e4fca	mask_ctx->mask	?1?2?2?2?2?2?2?3
TOP.648f45d2.00009b7e	START
TOP.648f45d2.00009b7e	folder_config->cwd	C:\Users\User0\Desktop\Hashcat-Cluster\hashcat
TOP.648f45d2.00009b7e	folder_config->install_dir	.
TOP.648f45d2.00009b7e	folder_config->profile_dir	.
TOP.648f45d2.00009b7e	folder_config->session_dir	.
TOP.648f45d2.00009b7e	folder_config->shared_dir	.
TOP.648f45d2.00009b7e	user_options->custom_charset_1	?l?d?u
TOP.648f45d2.00009b7e	user_options->custom_charset_2	?l?d
TOP.648f45d2.00009b7e	user_options->custom_charset_3	?l?d*!$@_
TOP.648f45d2.00009b7e	user_options->encoding_from	utf-8
TOP.648f45d2.00009b7e	user_options->encoding_to	utf-8
TOP.648f45d2.00009b7e	user_options->rule_buf_l	:
TOP.648f45d2.00009b7e	user_options->rule_buf_r	:
TOP.648f45d2.00009b7e	user_options->session	hashcat
TOP.648f45d2.00009b7e	user_options->separator	:
TOP.648f45d2.00009b7e	user_options->limit	0
TOP.648f45d2.00009b7e	user_options->skip	0
TOP.648f45d2.00009b7e	user_options->attack_mode	3
TOP.648f45d2.00009b7e	user_options->benchmark	0
TOP.648f45d2.00009b7e	user_options->benchmark_all	0
TOP.648f45d2.00009b7e	user_options->bitmap_max	18
TOP.648f45d2.00009b7e	user_options->bitmap_min	16
TOP.648f45d2.00009b7e	user_options->debug_mode	0
TOP.648f45d2.00009b7e	user_options->hash_info	0
TOP.648f45d2.00009b7e	user_options->force	0
TOP.648f45d2.00009b7e	user_options->hwmon_disable	0
TOP.648f45d2.00009b7e	user_options->hwmon_temp_abort	90
TOP.648f45d2.00009b7e	user_options->hash_mode	22000
TOP.648f45d2.00009b7e	user_options->hex_charset	0
TOP.648f45d2.00009b7e	user_options->hex_salt	0
TOP.648f45d2.00009b7e	user_options->hex_wordlist	0
TOP.648f45d2.00009b7e	user_options->hook_threads	16
TOP.648f45d2.00009b7e	user_options->identify	0
TOP.648f45d2.00009b7e	user_options->increment	1
TOP.648f45d2.00009b7e	user_options->increment_max	256
TOP.648f45d2.00009b7e	user_options->increment_min	1
TOP.648f45d2.00009b7e	user_options->keep_guessing	0
TOP.648f45d2.00009b7e	user_options->kernel_accel	0
TOP.648f45d2.00009b7e	user_options->kernel_loops	0
TOP.648f45d2.00009b7e	user_options->kernel_threads	0
TOP.648f45d2.00009b7e	user_options->keyspace	0
TOP.648f45d2.00009b7e	user_options->left	0
TOP.648f45d2.00009b7e	user_options->logfile_disable	0
TOP.648f45d2.00009b7e	user_options->loopback	0
TOP.648f45d2.00009b7e	user_options->machine_readable	0
TOP.648f45d2.00009b7e	user_options->markov_classic	0
TOP.648f45d2.00009b7e	user_options->markov_disable	0
TOP.648f45d2.00009b7e	user_options->markov_inverse	0
TOP.648f45d2.00009b7e	user_options->markov_threshold	256
TOP.648f45d2.00009b7e	user_options->multiply_accel_disable	0
TOP.648f45d2.00009b7e	user_options->backend_info	0
TOP.648f45d2.00009b7e	user_options->backend_vector_width	0
TOP.648f45d2.00009b7e	user_options->optimized_kernel_enable	0
TOP.648f45d2.00009b7e	user_options->outfile_autohex	1
TOP.648f45d2.00009b7e	user_options->outfile_check_timer	5
TOP.648f45d2.00009b7e	user_options->outfile_format	3
TOP.648f45d2.00009b7e	user_options->wordlist_autohex_disable	0
TOP.648f45d2.00009b7e	user_options->potfile_disable	0
TOP.648f45d2.00009b7e	user_options->progress_only	0
TOP.648f45d2.00009b7e	user_options->quiet	0
TOP.648f45d2.00009b7e	user_options->remove	0
TOP.648f45d2.00009b7e	user_options->remove_timer	60
TOP.648f45d2.00009b7e	user_options->restore	0
TOP.648f45d2.00009b7e	user_options->restore_disable	0
TOP.648f45d2.00009b7e	user_options->restore_timer	1
TOP.648f45d2.00009b7e	user_options->rp_files_cnt	0
TOP.648f45d2.00009b7e	user_options->rp_gen	0
TOP.648f45d2.00009b7e	user_options->rp_gen_func_max	4
TOP.648f45d2.00009b7e	user_options->rp_gen_func_min	1
TOP.648f45d2.00009b7e	user_options->rp_gen_seed	0
TOP.648f45d2.00009b7e	user_options->runtime	0
TOP.648f45d2.00009b7e	user_options->scrypt_tmto	0
TOP.648f45d2.00009b7e	user_options->segment_size	33554432
TOP.648f45d2.00009b7e	user_options->self_test_disable	0
TOP.648f45d2.00009b7e	user_options->slow_candidates	0
TOP.648f45d2.00009b7e	user_options->show	0
TOP.648f45d2.00009b7e	user_options->speed_only	0
TOP.648f45d2.00009b7e	user_options->spin_damp	0
TOP.648f45d2.00009b7e	user_options->status	0
TOP.648f45d2.00009b7e	user_options->status_json	1
TOP.648f45d2.00009b7e	user_options->status_timer	10
TOP.648f45d2.00009b7e	user_options->stdout_flag	0
TOP.648f45d2.00009b7e	user_options->usage	0
TOP.648f45d2.00009b7e	user_options->username	0
TOP.648f45d2.00009b7e	user_options->veracrypt_pim_start	485
TOP.648f45d2.00009b7e	user_options->veracrypt_pim_stop	485
TOP.648f45d2.00009b7e	user_options->version	0
TOP.648f45d2.00009b7e	user_options->workload_profile	1
TOP.648f45d2.00009b7e	user_options->brain_client	0
TOP.648f45d2.00009b7e	user_options->brain_client_features	2
TOP.648f45d2.00009b7e	user_options->brain_server	0
TOP.648f45d2.00009b7e	user_options->brain_server_timer	300
TOP.648f45d2.00009b7e	user_options->brain_port	6863
TOP.648f45d2.00009b7e	user_options->brain_session	0
TOP.648f45d2.00009b7e	hashes->hashfile	hand.hc22000
TOP.648f45d2.00009b7e	hashes->hashlist_mode	5
TOP.648f45d2.00009b7e	hashes->hashlist_format	0
TOP.648f45d2.00009b7e	hashes->hashes_cnt	0
TOP.648f45d2.00009b7e	hashes->digests_cnt	3
TOP.648f45d2.00009b7e	hashes->digests_done_pot	0
TOP.648f45d2.00009b7e	hashes->digests_done_zero	0
TOP.648f45d2.00009b7e	hashes->digests_done	0
TOP.648f45d2.00009b7e	hashes->salts_cnt	3
TOP.648f45d2.00009b7e	hashes->salts_done	0
TOP.648f45d2.00009b7e	SUB.648f45d2.00088edf	START
TOP.648f45d2.00009b7e	SUB.648f45d2.00088edf	mask_ctx->mask	?1?2?2?2?2?2?2?3
TOP.648f464f.000df7a6	START
TOP.648f464f.000df7a6	folder_config->cwd	C:\Users\User0\Desktop\Hashcat-Cluster\hashcat
TOP.648f464f.000df7a6	folder_config->install_dir	.
TOP.648f464f.000df7a6	folder_config->profile_dir	.
TOP.648f464f.000df7a6	folder_config->session_dir	.
TOP.648f464f.000df7a6	folder_config->shared_dir	.
TOP.648f464f.000df7a6	user_options->custom_charset_1	?l?d?u
TOP.648f464f.000df7a6	user_options->custom_charset_2	?l?d
TOP.648f464f.000df7a6	user_options->custom_charset_3	?l?d*!$@_
TOP.648f464f.000df7a6	user_options->encoding_from	utf-8
TOP.648f464f.000df7a6	user_options->encoding_to	utf-8
TOP.648f464f.000df7a6	user_options->rule_buf_l	:
TOP.648f464f.000df7a6	user_options->rule_buf_r	:
TOP.648f464f.000df7a6	user_options->session	hashcat
TOP.648f464f.000df7a6	user_options->separator	:
TOP.648f464f.000df7a6	user_options->limit	0
TOP.648f464f.000df7a6	user_options->skip	0
TOP.648f464f.000df7a6	user_options->attack_mode	3
TOP.648f464f.000df7a6	user_options->benchmark	0
TOP.648f464f.000df7a6	user_options->benchmark_all	0
TOP.648f464f.000df7a6	user_options->bitmap_max	18
TOP.648f464f.000df7a6	user_options->bitmap_min	16
TOP.648f464f.000df7a6	user_options->debug_mode	0
TOP.648f464f.000df7a6	user_options->hash_info	0
TOP.648f464f.000df7a6	user_options->force	0
